,country,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,country_code
30,Latvia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,112.43005479452056,94.65038356164385,76.96758904109592,68.84915300546444,69.0377808219178,65.06720547945207,63.11238356164391,47.90691256830601,42.9733179994348,40.65004821918435,36.5866356330767,38.17471476507969,34.330498723905386,33.042118251016696,30.951602940389552,26.22986343362944,30.513318436296018,30.222671194625228,30.651052412477256,32.81856829033523,34.70881661820085,32.88583903475208,35.71808643601365,34.82896449402769,31.677196038239515,35.7203681951549,32.90789337701666,32.869255922426944,33.38123289259819,33.64555852346551,35.28871401882825,36.30282092724342,37.225406482665505,34.644458834672356,37.769248782026075,LVA
31,Lithuania,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,167.1679726027398,139.91347945205476,153.5806575342466,147.3204644808744,151.61350684931512,144.9811232876713,159.56375342465753,83.6984699453552,72.74676712328767,67.11394520547947,62.05884931506849,63.96224043715847,64.422301369863,73.34769863013697,61.09323287671232,47.98650273224044,54.7566301369863,51.46293150684932,49.74802739726029,53.33998019925102,57.05895902554533,57.44918347713863,57.000549569762704,61.18200145879974,52.34845187536994,53.90461917808219,52.19879726027398,53.09658469945354,51.810534246575344,51.01497534246575,55.41914520547946,59.9283825136612,62.388495890410965,65.63375342465754,65.69810958904111,LTU
32,Luxembourg,16.145616438356164,18.2766301369863,20.10613698630137,22.155655737704922,24.63454794520548,26.153945205479456,27.294794520547953,28.70300546448087,31.84021917808219,28.729835616438358,25.903397260273973,27.936092896174863,27.672301369863018,28.03021917808219,26.41106849315069,22.452650273224044,21.758849315068492,21.505589041095888,20.552246575342465,20.575519125683062,21.88416438356164,23.703205479452052,26.631205479452053,27.20825136612022,29.962904109589033,32.95110033427199,38.41387630765732,39.497171927280114,39.45216502610299,39.5668715414805,37.25486973718095,38.5318122311368,40.51833993321249,42.25457364853115,45.12082530567744,48.194511538112096,51.26940116452599,52.13566478408526,55.87779607868849,62.97559040736306,64.73783147238704,61.490601051813115,59.86542938467738,60.13581493691588,56.458564657212946,59.02832419665873,60.21976512432426,57.93929579457949,57.103090549399596,55.08143659891984,54.15311659634603,53.97135873961156,56.654056960326365,59.95726484752844,60.9774122724954,LUX
33,Netherlands,477.8918630136986,521.7595342465754,533.5627123287671,572.5233333333333,625.2228219178082,699.7463013698631,695.6861917808219,776.9110109289618,808.2010410958904,697.976794520548,687.9018082191781,771.3645901639345,744.1610958904109,774.9485890410958,838.5484657534247,779.5431147540983,725.928794520548,640.2225205479452,609.970698630137,611.5197540983606,621.7954109589041,685.2705342265753,691.532684911507,726.6602350126777,719.5982876812328,750.7716986801371,711.5717383682043,756.1810706440243,744.878352338399,740.9122900156517,783.6801021945571,778.3985353717073,810.8683112425085,820.3838567195527,840.4457323215433,844.7106177811752,886.2307446623502,898.1611368625589,901.0201483605127,938.1925230152278,990.4909856081101,981.4507266775448,1025.7229793752174,971.977722396196,935.4694080481017,957.4790422062284,961.9980412024929,916.4017545301928,889.3858893334927,856.1299747907815,825.6041698532409,843.4874959689595,818.0865754972758,843.5145181302627,825.0851663974883,NLD
34,Macedonia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21.104010001718184,19.022689868299928,20.256787027140135,21.938553499195677,16.925231733589953,16.144748320279056,24.27527652103393,20.555962663441488,18.537184401838747,18.785095704379142,18.889915665798497,15.577951495392682,17.690612652295258,17.15318484988278,17.448582743191327,18.02424735301815,18.903668676088934,20.57163456172159,18.739514430103405,19.53850023651123,18.938389505882785,19.54985978541962,18.806600884401085,18.58610139741391,18.549412596559176,19.93085666186189,22.142973766703097,21.324172980620435,20.545847662262723,22.215096896543862,MKD
35,Norway,99.4494520547945,112.01449315068493,116.58567123287669,129.531912568306,142.95219178082192,161.00608219178082,160.12284931506846,167.5114480874317,171.9394794520548,156.366,162.42490410958905,178.53860655737705,176.64964383561642,200.4725205479452,199.826602739726,198.84024590163935,186.3688493150685,180.13287671232874,176.1453698630137,185.43032786885246,195.19556164383565,205.9494794520548,209.32926027397258,196.3494262295082,197.7769863013699,191.76713559419812,178.55206499157214,182.01753543874605,195.01895993083792,197.23532065697242,194.9279020410825,205.79822891652262,209.42194403159783,210.49782131748987,207.72544566700554,193.89794430091735,221.13825611344433,215.23150190045087,224.0266479405442,217.73360052274217,216.21694921506773,220.6303033761688,219.75908313205457,216.4198500716427,219.56011582812147,230.62827238165605,223.89020315025417,221.3133174995906,226.41626321681665,214.2434411852312,219.26514397690124,209.63966992408507,211.10298114197855,222.41875927332333,206.56807721338896,NOR
36,Poland,108.74528767123287,113.89167123287672,124.18432876712329,154.39775956284151,170.27057534246575,181.13769863013695,191.03991780821917,213.60669398907103,238.10975342465753,250.00194520547944,271.61424657534246,298.0570218579235,320.04435616438354,342.82191780821915,349.12657534246574,346.71907103825134,325.0694246575342,307.3023561643835,318.65879452054793,325.9761475409836,332.0439178082192,344.2669863013699,349.2115890410959,356.7948633879782,356.4168767123288,325.35353424657535,308.391095890411,284.6863114754098,291.9955890410959,309.26010958904106,316.53016438356167,369.9190109512668,388.4329357614681,439.6550934742763,463.1220780044104,426.1856246360466,419.3563421585082,429.6000269245827,439.93287800320104,469.0174589733535,485.5340133181062,527.1693136198136,545.3360751099954,555.4669771946722,550.1655759652191,577.4030202560073,574.258006557377,552.195961344412,519.6169106669662,520.872801077925,542.374390119021,593.9606334755595,646.4316164383563,662.5449781903238,670.3973791343717,POL
37,Portugal,50.253315068493144,51.66654794520548,56.91597260273972,60.957677595628404,64.53912328767123,91.52404479452055,103.56001895890411,112.3871474863388,123.78799805479451,131.24513528767125,137.71776969863015,143.55582928961746,143.0993926849315,148.07497884931502,157.878779260274,167.83853510928964,177.4190355068493,187.02618786301372,187.73935726027395,187.77654934426226,185.00435402739728,198.26362534246582,194.1665871506849,205.55144653005465,253.5291354246575,237.43558684460615,245.6214852527825,269.4596997418713,257.81599054304235,259.6566500936162,290.00110605463817,277.97441210066324,297.7719468544679,322.4736090638645,333.83162656946547,327.9942523388695,326.67114048397787,337.76974303029266,318.82783321032457,323.10695186117374,332.0297201776859,296.21341624133134,301.4570858112617,289.6208036323013,268.82660047439094,264.8762965239744,249.16297817935865,225.08704800611682,235.32316028673648,235.15807153556705,238.2729675800692,233.7614990280768,243.06383747995497,233.194029413319,249.79416032545083,PRT
38,Romania,142.54958904109589,148.9004383561644,169.9727397260274,180.33461748633877,200.2961095890411,217.60715068493147,221.9244383561644,235.96868852459016,265.196301369863,244.40712328767125,278.6043561643836,310.031693989071,332.58561643835617,365.7751780821918,387.13301369863007,365.70663934426227,327.97400000000005,325.0569863013699,291.2662739726028,278.70825136612024,295.069205479452,314.3014246575342,346.61756164383564,324.37557377049177,335.8362465753425,363.11553424657535,299.9879452054795,252.34355191256833,235.01375342465755,219.46898630136985,266.6424657534247,252.57092896174865,267.694,235.893698630137,190.46271232876714,197.03005464480873,210.98942465753422,219.80843835616437,194.17432876712328,223.39292349726773,217.58010958904111,213.95917808219173,217.28104866647146,213.71838630386202,191.63765283895637,180.9653698630137,186.1187123287671,186.36934426229507,169.83723287671233,183.50616438356167,186.37939726027395,195.464262295082,205.7207123287671,211.65998183270779,223.56406380724974,ROU
39,Slovakia,44.88109589041095,49.35789041095891,54.86882191780822,60.693661202185794,65.22323287671233,78.5741095890411,86.91098630136986,94.64879781420764,106.29534246575342,108.62682191780823,119.5804109589041,125.71590163934427,132.03619178082192,136.72334246575343,139.05284931506847,129.13554644808744,127.82230136986303,118.45728767123286,116.05767123287671,123.96655737704918,123.18298630136987,120.24536986301369,117.36967123287673,115.0484699453552,115.15268493150685,99.60068493150685,87.92252054794521,80.12581967213114,66.6924109589041,69.61361643835616,68.48421917808221,71.28860655737705,71.87257534246575,80.23838356164384,73.24082191780822,73.37322404371585,66.71575381448825,74.55313262411664,70.35975964976666,66.76781731170058,79.84939817637616,70.85511318691465,74.90585248764248,80.28582402552412,76.2490037970347,79.05996919480415,76.37257534246574,71.73412568306011,72.30660273972603,67.38169863013698,73.00219178082193,75.70434426229508,85.52712328767124,87.02397260273973,83.0768880643882,SVK
40,Slovenia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,34.98094796878344,33.964637801496956,33.01924600278094,39.69103049709373,42.91331710773625,46.55471161390331,53.65804011944212,54.26621221965634,51.83413934911441,52.08771838587931,49.54610941235485,51.766954344658004,50.30422482467024,51.007766631034954,52.34552365078952,53.344062035861086,55.563809643732355,54.87045499111856,63.20428080941082,54.081210046480784,54.41504498115958,54.15054786627261,52.83077183689575,50.02099840934962,49.350710521044796,48.74554225292598,51.92060389244356,53.26934388214061,54.72915300869085,51.36587788096114,SVN
41,Spain,268.46416438356164,318.8386575342466,387.6718904109589,411.1241256830601,469.01391780821916,534.0148767123288,593.2547671232876,622.7146994535519,745.2465753424657,775.6787397260273,813.886602739726,920.0876229508197,879.0899726027397,930.0054520547944,992.3895068493151,1042.7995901639342,1016.3785753424659,969.2519178082192,988.2174794520547,939.6122131147542,914.2142191780822,909.2632876712327,944.4017808219178,975.6000546448087,1024.1249863013697,983.608416911922,1012.5270899373929,1117.994274168588,1058.9592721800086,1112.0170684931509,1181.1015461526113,1209.8010773611147,1259.9223293662512,1359.6483749552601,1405.8283033280081,1421.1806377276323,1484.1641122862507,1490.8902238082221,1534.3309218938225,1571.7316504805146,1587.6589728667957,1598.3811211543916,1605.9400585149806,1544.3970765870135,1448.8152068001518,1412.5114912216059,1342.9853868122775,1251.277860158816,1180.5854668318075,1175.9272937619849,1218.7924021596184,1262.1423172204018,1270.0001889992502,1296.9017140789083,1297.9994294973449,ESP
42,Sweden,373.9610042299423,421.5762973809478,421.2205152389175,473.12798696755584,507.912908372116,551.0986822613498,520.8781088975741,532.9438565385158,548.1725602800551,488.4218944062851,491.45427318578595,540.3645958941028,525.8294065880365,642.7665759436394,688.4999347460922,608.6824977880497,551.7671510975612,515.5844327026335,452.27829080490017,433.305882671592,463.2654888916118,497.9738355531202,436.05476298407905,409.55687520412073,393.8615174998988,393.2373893189031,345.16154337628717,363.4639793756498,355.6674781774633,377.3366558335842,360.3769531944239,382.64730372225193,361.0346032031361,401.57893062819073,384.6242418848123,335.16842859342154,342.54957924693883,349.15588815991435,367.7756300025427,351.4800599692597,354.6207713556938,356.46603871982563,353.2776353581738,330.7680887529807,317.2261561138231,315.3620433125528,294.96902740165,292.202577327629,291.77852995965077,285.8073561254673,279.61379315062527,291.08720810732365,288.58786036930053,275.999702761496,283.3906116870871,SWE
43,Switzerland,164.18868493150686,174.72980821917807,188.00657534246577,207.60401639344263,226.43038356164382,253.71876712328765,269.50597260273975,275.5706284153006,297.28438356164384,265.0938082191781,255.9944109589041,265.3142349726776,267.5215890410959,277.5800547945206,266.40923287671234,265.90620218579244,247.47917808219177,234.43997260273974,256.3693424657534,247.9230054644809,253.40887671232878,276.47794520547944,261.18852054794525,261.77696721311474,252.28413698630143,270.1974794520548,274.9482465753424,278.2265027322404,261.59375342465756,269.9397808219178,250.54186301369862,258.90117486338795,273.26745205479455,276.6614520547945,268.9318082191781,260.2568306010929,278.26399999999995,264.24369863013703,257.03501369863017,255.0115573770492,259.9010858920547,266.0192645149451,240.66383225753424,255.4257113940935,259.7041270436507,241.5325421190761,234.29331441558287,237.77932298503654,248.86509217863548,223.62381775342465,226.22300616438355,213.62137609898716,219.30530120750888,211.5430991131405,216.19782952612883,CHE
44,Turkey,69.37386301369862,82.81221917808219,97.02052054794521,116.56584699453549,129.43950684931508,136.22065753424656,160.35378082191778,181.11341530054645,222.6339726027397,216.18408219178082,240.46,270.3786885245902,308.3717260273973,338.398493150685,302.58536986301374,306.43073770491793,303.64695890410957,324.46372602739723,342.95912328767116,340.3880601092896,358.8654520547945,391.3651780821918,443.5250684931507,475.3810655737705,447.4069863013699,476.1954794520548,465.0753150684932,489.81434426229504,562.8303287671233,540.0376164383562,606.3245753424658,631.5478415300548,627.6640547945206,630.3781369863012,629.1462465753425,666.5101366120217,617.7747945205477,655.2392054794522,644.552109589041,662.0360109289618,657.7125205479452,680.8502191780822,695.0575616438355,685.1209836065573,708.9375342465753,693.5010136986302,672.3382465753425,701.8669398907103,748.0284383561647,770.9878904109588,914.7154473423872,973.2164546916982,1021.896373710251,987.1996119738565,1004.7910066491725,TUR
45,Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1271.6045479452048,1277.6596164383557,1330.1576712328776,1219.8148907103823,1170.676191780822,1271.6045479452046,1160.6071232876698,855.0792349726776,494.46027397260275,401.80547945205484,392.37808219178083,291.14754098360663,287.3027397260274,296.51260273972605,267.90821917808216,252.94825136612025,283.8485753424658,282.28328767123287,295.30583561643834,310.0726775956285,295.6562465753425,308.3300821917808,308.0940794520549,298.928975409836,282.3731726027397,267.20640547945203,278.07815068493153,267.4113224043716,255.5143233325179,219.18761380829258,193.10652805861713,203.70169971238087,208.4584788553862,206.82082002352226,221.84442284935724,UKR
46,United Kingdom,1466.077589041096,1573.5986849315066,1696.2687397260272,1794.1645355191258,1930.183150684931,2030.725506849315,2036.7772602739724,2155.1543169398906,2228.135616438356,2069.2868767123286,1815.077534246575,1806.0069125683058,1829.2273150684932,1903.1642465753425,1921.8415342465753,1649.1476229508196,1538.9426849315068,1560.1887671232878,1516.8438630136982,1824.7979781420768,1615.9510410958899,1641.006602739726,1604.8833698630137,1699.7268306010928,1738.6415068493152,1750.7314520547945,1751.023671232877,1771.079207650273,1788.6017534246573,1782.5670136986303,1765.7971506849315,1805.6691530054645,1762.9710136986303,1757.385205479452,1743.0029247123289,1712.8855829093582,1714.2642434411566,1710.2647148737697,1725.1984187615349,1759.9664207681706,1830.520053132232,1810.4241421858105,1746.1217320443334,1703.8738125682812,1626.7474638295096,1604.2517550279106,1573.256913439018,1521.8369339994492,1504.8310197613293,1505.8056090820178,1552.4431366829276,1596.842794257786,1610.2263728339074,1584.039475657416,1544.7377867300086,GBR
47,Other Europe ,81.31331333584927,95.57522159493129,116.55697671473312,134.79063619352544,145.1781887656284,172.8052843578362,217.63235878356164,226.59708552459014,247.75604287123292,278.871638339726,273.82235709589037,291.0028488688525,317.0642628273972,347.55704752876716,372.0116351890411,341.9021947267759,315.42808556164385,323.4568464657534,347.04264526027396,324.08010079234975,450.04732871232875,471.6667580547945,474.11181912328766,507.07787035519124,486.90953547945213,327.5641078904109,252.7902498630137,191.5216361202186,171.4369435068493,159.32272723287676,152.8336263287671,183.5375812295082,203.14448347945205,193.1276699452055,170.86016042958906,186.2685810295082,216.9072519090411,233.1149115254794,255.5390909041096,277.1541126404309,289.7178078721997,298.0906620362271,313.6962529756172,314.1150490223576,314.93449186274773,318.5106943573135,319.7285708930107,299.69372832345925,297.5641796609803,296.56699921458954,306.56472884956077,327.38261048066545,343.14268739413126,341.87856035907663,346.4839542056053,
48,Azerbaijan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,160.36665753424649,168.14098630136976,158.36367123287675,161.85841530054634,158.36367123287675,166.22865753424657,160.36665753424643,155.90846994535514,150.88076712328768,140.16326027397258,125.51838356164384,111.6642349726776,106.86591780821918,112.21915068493152,107.4260273972603,119.67595628415302,78.74734246575342,72.63512328767123,83.94479452054794,90.53303278688526,106.2394794520548,96.10061369863014,91.07149041095889,74.32696448087432,72.56410684931508,72.1983397260274,88.59913698630136,92.05448907103825,100.75336438356165,99.29695905992338,99.53091043303252,97.85040380182842,99.4034116428095,104.13296784943242,108.38349329360537,AZE
49,Belarus,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,491.0399452054793,580.6542739726026,574.810273972603,555.7471584699456,522.2218356164385,483.2699452054796,467.66528767123225,397.51114754098364,281.4937260273973,228.16517808219174,206.47761643835616,204.23669398907106,179.89,170.09608219178082,156.6883287671233,156.13448087431698,152.39432876712326,159.39383561643837,163.53720547945207,162.24767759562843,151.7169589041096,176.83791780821917,162.98575342465753,159.78811475409836,181.41827397260272,149.10698630136986,171.88063013698627,210.37855191256835,143.24306849315067,162.81699179567136,138.52302232567078,135.85256300775,136.41466646206848,147.36967992225019,151.407250708729,BLR
50,Kazakhstan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,421.05728767123264,384.1109315068498,371.7882191780822,372.83377049180336,382.0365753424661,440.4992875412154,444.9297681849644,414.88114754098353,319.99999999999994,247.10164383561641,242.44027397260277,204.88729508196724,206.9806849315069,172.13712328767127,143.87561643835613,159.57767759562842,157.7063835616438,156.76372602739727,170.99413698630136,186.9255395811059,190.97339633759753,205.8626092651972,226.94455908071816,238.10249354791415,199.99415777741655,210.53589132915909,242.69804716337393,245.04918452724345,260.44682479245546,261.8903566725402,295.00696430975313,305.3224546030235,317.242014388295,339.7449355593425,352.51841040111583,KAZ
51,Russia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4943.678383561642,5006.310630136989,5050.794876712329,5000.701612021855,5111.449287671227,5042.281800306537,4917.050010511192,4698.916366120218,3928.360684931506,3485.9818355490406,3058.0168878536983,2623.9764766404373,2630.121662889315,2489.8136546048217,2567.796824562685,2540.0128974296313,2627.68885066661,2543.5475424657534,2652.5517866709583,2619.4362547288806,2647.3322352876717,2762.36968498485,2780.1911501476166,2860.9467532134695,2774.6501694720273,2877.8207806852843,3073.755172885397,3119.340666360126,3133.7308183007467,3297.7783021574564,3142.884037983424,3219.156889043333,3194.7184478737254,3281.5243315304106,3316.7896200962737,RUS
52,Turkmenistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,95.55807435751989,69.63997867161955,69.64461616952111,69.48481825946007,69.69135874855309,93.34941606855494,103.8262620051647,97.9216393442623,58.83802739726028,59.953671232876715,54.80369863013699,64.0955737704918,63.523972602739725,82.08147945205478,89.4125205479452,87.13101092896176,84.44657534246575,96.37923287671232,109.6450684931507,109.3669398907104,108.97479452054793,105.33684931506849,111.14602739726028,113.59562841530055,106.2294520547945,117.92205479452056,124.63383561643835,129.38920765027322,137.37013698630136,143.27794520547948,144.6013698630137,142.8918032786885,143.67080698300714,148.8192598707682,161.82819581146313,TKM
53,Russia,3313.9524159123266,3548.818796252052,3866.126221183563,4107.310370852466,4376.248756175339,4826.362643112332,5126.539666980822,5547.11795763935,5981.449760580825,6587.913499397264,6911.786102597263,7055.122662295085,7375.71764416439,7822.327106268498,7967.873025468486,8338.158114003903,8442.13421060858,8388.42716501193,8273.486655032631,8259.45592299417,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,RUS
54,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,232.47172602739732,238.53139726027405,226.35567123287657,278.568961748634,267.0983287671232,202.7509589041096,216.52276712328765,174.96795081967213,181.85684931506847,157.94969863013702,132.1386301369863,129.8475956284153,139.175698630137,137.88912328767123,141.79397260273973,140.82915300546452,135.71695890410962,133.38013698630135,144.96931506849313,145.84721311475408,103.15643835616437,103.01493150684932,94.33128767123289,92.62816939890712,88.73728767123288,75.6270410958904,70.9622191780822,63.489453551912575,60.100191780821916,56.634739726027384,52.69287671232877,48.62046448087432,46.75854083159851,45.16322563028697,43.657607287864494,UZB
55,Other CIS,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,291.46749725917095,277.47429145617554,273.33967266801886,272.8202715221829,260.8052383090421,273.653698630137,203.57783561643836,161.78510928961748,100.06317808219177,47.05660273972603,45.21646575342465,40.4461475409836,40.23512328767123,39.02753424657534,31.073671232876713,30.24734972677596,32.031452054794514,32.930109589041095,36.19734246575342,39.97863387978142,43.25020573001203,47.29090873314185,56.44149195564029,60.42940403414305,63.67494548332662,62.704987369479255,65.08441712276387,74.57326350031687,78.149170253253,75.64571083430906,78.37884642037116,85.92975178209277,82.40909293771644,90.71517644132088,92.51409282032466,
56,Iran,142.89630461790142,155.99887362586085,172.2908118327547,189.26962004477744,207.3631434487908,223.9548765247758,246.19267839771237,273.95009042137957,329.37542483824956,382.7594962787436,449.69194553641904,506.25819252962447,591.5018554427837,593.3968087387758,625.5275910328216,569.6914708060721,563.6720161487112,614.9088026084225,749.8882960848285,808.8853062280227,892.4390926784271,822.0309548889273,858.9748616572984,898.1352788277666,969.5431232665197,1003.854657543859,1066.3721458678751,1136.304138912716,1233.6450068850072,1283.120056659457,1286.542841822256,1339.435980655837,1390.9763990860363,1345.5590591755076,1356.4290511529457,1403.7602864727232,1421.7456416631555,1435.1360541217116,1456.374722195867,1495.5612806808008,1651.0566404032347,1800.9903572264986,1837.7257438062968,1927.1077782032191,1919.787542055643,1788.4429550877799,1822.8783480358984,1859.248556965788,2019.5048266290912,1901.1939384288353,1713.2961599269352,1764.4894419276113,1807.8976911765353,1834.7870046697542,2018.245602923746,IRN
57,Iraq,26.020315969228513,28.133816299770412,30.439724175812124,32.88288337272347,35.62536034187939,48.23072664299478,51.746312750511905,63.5856704500048,62.21821896767123,62.33027608055756,63.572954057736126,79.93442770219538,93.12003414271571,88.58322824035392,107.32983256568873,141.79405969925023,151.37405897622196,158.93870241288815,179.19455396568745,195.2839054124503,229.88079859453572,245.34204556510355,255.38929680296485,280.28145198996566,313.3155264695638,312.6980668269009,226.31793603206668,356.37117764394134,503.14886868808196,574.2550963395149,558.944287256948,594.4018589887835,713.206450805018,474.3325584911319,347.03088915579906,461.4071833826269,533.1331806264925,501.60150235643596,475.133340361741,515.553211764447,496.6928680955445,506.7566153735412,489.6878062878284,480.5602205478144,535.777186114011,570.0641921089475,629.2234611872145,665.7609724530279,716.0407397260275,681.2867853881278,683.1926523258903,760.2674863786888,723.7307805740089,704.5990411294521,716.2856285695891,IRQ
58,Israel,75.9966470271377,79.26201714965713,82.61420559062083,85.90756127813968,89.83404392599189,93.65399049581698,97.6695616438356,101.7746174863388,107.9268493150685,110.11235616438357,113.52961643835616,119.5722131147541,125.27928767123288,133.56841095890414,146.48227397260274,158.49830601092896,161.47926027397259,156.90873972602742,149.1326575342466,139.07937158469946,132.12139726027397,137.11736986301372,153.53723287671235,168.58959016393445,173.4249315068493,179.94506849315067,185.0745205479452,195.42806010928962,204.10969863013702,225.37452054794517,253.99101369863013,254.15669398907107,238.17628303084933,258.0987898133151,276.0577262006301,279.12392191237706,259.3596139035647,257.41868390304626,263.6275821179278,248.18578970302954,256.9580363922645,247.717361750291,262.03922480860274,254.32840947048558,232.30206736475049,240.6204594578082,254.3397567358904,294.8573230398688,222.6165824620923,213.62976273586673,226.27912232775776,230.46623834714612,254.9643681409228,249.78123331864356,254.09691285396167,ISR
59,Kuwait,108.91636851441334,106.34007468759697,103.85421165151662,101.20732265395611,99.20755111710218,97.0281428413594,96.2493698630137,104.27051912568305,99.3877808219178,91.28498630136986,72.64539726027397,84.28584699453552,81.80821917808218,87.86402739726029,98.25764383561643,83.10199453551913,112.06709589041097,129.62364383561643,143.27263013698627,157.14081967213116,152.83649315068493,156.88372602739727,155.39024657534247,152.90693989071042,155.38230136986303,66.62389041095891,70.98027397260273,100.32609289617488,103.19073972602739,136.44013698630133,141.69386301369866,138.263087431694,154.26430136986303,229.60582191780819,255.7691232876712,256.934912568306,264.58676849315066,285.0926985808219,333.71572634520544,373.8161682076502,410.6222895945205,377.6323871835616,382.9919935780822,405.8294902021858,454.9745682082192,478.1600304082192,452.6511198246575,498.80507915790855,516.9446502219178,455.2090294136987,471.2943714630138,482.331324203658,440.03249385982986,434.18147024666564,426.5946416438357,KWT
60,Oman,9.030109589041095,9.419671232876713,9.829452054794519,10.24983606557377,10.705945205479452,11.19772602739726,23.913753424657532,27.214371584699457,23.802876712328768,22.087589041095892,20.51301369863014,23.81685792349727,23.47917808219178,22.300657534246575,23.158575342465753,17.84945355191257,17.72950684931507,26.313616438356163,20.870465753424654,33.414808743169395,29.643698630136985,21.740301369863012,24.187726027397254,22.23155737704918,28.60372602739726,41.934191780821926,66.96750684931507,59.22142076502732,56.95726027397261,50.591945205479455,55.26202739726027,53.27680327868853,47.59775342465754,48.100739726027406,60.43816438356165,64.07614754098361,71.73613698630137,83.56277260273971,80.3428301369863,78.16171584699453,87.49853698630137,91.8443287671233,90.09687671232875,122.55442622950821,118.99808219178084,135.45243835616438,146.12257534246575,157.32863387978142,178.24657534246575,184.68246575342468,184.0421917808219,186.9304098360656,242.9561597260274,283.96119372602743,295.23646901942465,OMN
61,Qatar,1.0125205479452055,1.009945205479452,1.5359178082191778,1.9669125683060111,2.281178082191781,1.9554246575342467,1.8903287671232878,2.2435792349726777,2.9130410958904105,3.9897808219178086,4.759150684931507,6.551639344262296,8.610739726027397,8.488000000000001,9.17917808219178,16.873688524590165,18.445123287671233,27.18468493150685,30.143123287671237,33.40199453551912,43.779616438356165,50.30602739726027,53.41386301369863,38.1053005464481,42.12819178082192,43.03843835616439,38.9671506849315,40.34013661202186,41.15268493150684,43.64315068493149,45.5333698630137,47.85393442622951,50.534164383561645,51.829698630136996,51.24298630136986,49.64445355191257,61.87660273972603,73.22506849315069,85.2490684931507,91.90256830601096,109.37878715068494,137.86740273972603,148.20711780821918,177.91772950819671,173.0738794520548,190.576353005544,245.71846700767128,257.2968224043716,287.32007397260276,293.90015981735166,332.11607491246576,347.061722619524,312.18219788136975,324.91408793616426,346.43192541561643,QAT
